id,drug_concept_id,ingredient_concept_id,amount_value,amount_unit_concept_id,numerator_value,numerator_unit_concept_id,denominator_value,denominator_unit_concept_id,box_size,valid_start_date,valid_end_date,invalid_reason
142331,923645,923645,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142332,923672,923672,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142333,923829,923829,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142339,924566,924566,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142341,924939,924939,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142344,925636,925636,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142350,927478,927478,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142356,929435,929435,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142362,929887,929887,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142369,931973,931973,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142371,932745,932745,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142374,933724,933724,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142392,938205,938205,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142393,938268,938268,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142397,939506,939506,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142401,939871,939871,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142402,939881,939881,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142403,939976,939976,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142413,941258,941258,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142418,942350,942350,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142424,943030,943030,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142436,948078,948078,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142441,948582,948582,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142444,948856,948856,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142449,950056,950056,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142455,950637,950637,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142462,951279,951279,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142463,951469,951469,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142464,951511,951511,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142466,952004,952004,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142469,953076,953076,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142472,954688,954688,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142484,956874,956874,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142487,957797,957797,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142493,958999,958999,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142502,961047,961047,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142503,961145,961145,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142505,962398,962398,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142633,964339,964339,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142635,965748,965748,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142642,966991,966991,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142645,967823,967823,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142646,967861,967861,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142652,970250,970250,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142655,974166,974166,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142656,975125,975125,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142668,980311,980311,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142674,981709,981709,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142679,985247,985247,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142684,986417,986417,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142692,987245,987245,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142695,988095,988095,NA,8576,NA,NA,NA,NA,NA,2006-05-14,2099-12-31,NA
142696,988294,988294,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142702,989878,989878,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142710,990499,990499,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142712,990760,990760,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142716,991710,991710,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142719,991876,991876,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142725,992590,992590,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142727,992956,992956,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142728,993631,993631,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142730,994058,994058,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142731,994341,994341,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142732,996416,996416,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142737,997881,997881,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142740,998415,998415,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142742,1000560,1000560,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142743,1000632,1000632,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142751,1036228,1036228,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142762,1037005,1037005,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142765,1101554,1101554,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142768,1102527,1102527,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142772,1103314,1103314,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142776,1103640,1103640,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142782,1106776,1106776,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142783,1107830,1107830,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142784,1110410,1110410,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142789,1112807,1112807,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142790,1112921,1112921,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142793,1114220,1114220,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142797,1115008,1115008,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142801,1116109,1116109,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142806,1119510,1119510,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142811,1124957,1124957,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142812,1125315,1125315,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142818,1126658,1126658,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142819,1129625,1129625,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142825,1134439,1134439,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142827,1135766,1135766,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142830,1136601,1136601,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142831,1136980,1136980,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142833,1137529,1137529,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142835,1139042,1139042,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
142838,1139699,1139699,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143101,1149196,1149196,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143102,1149380,1149380,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143113,1153013,1153013,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143114,1153428,1153428,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143117,1154029,1154029,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143120,1154332,1154332,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143121,1154343,1154343,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143127,1163944,1163944,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143129,1167322,1167322,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143133,1174888,1174888,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143134,1177480,1177480,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143135,1178663,1178663,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143152,1192218,1192218,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143153,1192710,1192710,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143162,1201620,1201620,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143167,1300153,1300153,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143168,1300673,1300673,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143171,1301025,1301025,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143173,1301125,1301125,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143188,1304565,1304565,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143190,1304850,1304850,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143192,1305058,1305058,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143203,1307046,1307046,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143210,1307863,1307863,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143212,1308216,1308216,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143214,1308368,1308368,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143217,1308738,1308738,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143218,1308842,1308842,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143221,1309188,1309188,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143226,1309944,1309944,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143227,1310149,1310149,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143233,1311078,1311078,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143237,1311799,1311799,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143241,1313200,1313200,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143242,1314002,1314002,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143271,1318137,1318137,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143272,1318853,1318853,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143274,1319133,1319133,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143282,1321341,1321341,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143285,1322184,1322184,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143294,1326303,1326303,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143300,1328165,1328165,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143310,1332418,1332418,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143312,1333357,1333357,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143314,1334456,1334456,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143329,1337720,1337720,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143330,1337860,1337860,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143334,1340128,1340128,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143339,1341927,1341927,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143340,1342001,1342001,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143346,1343916,1343916,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143347,1344143,1344143,NA,8576,NA,NA,NA,NA,NA,2009-01-04,2099-12-31,NA
143350,1344905,1344905,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143359,1346823,1346823,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143360,1347384,1347384,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143361,1347450,1347450,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143368,1350489,1350489,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143369,1350504,1350504,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143382,1353228,1353228,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143384,1353766,1353766,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143385,1353776,1353776,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143460,1360421,1360421,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143529,1361711,1361711,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143531,1362979,1362979,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143532,1363053,1363053,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143595,1367500,1367500,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143596,1367571,1367571,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143597,1368671,1368671,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143599,1369939,1369939,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143600,1370109,1370109,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143602,1373928,1373928,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143605,1377141,1377141,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143613,1379525,1379525,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143622,1383815,1383815,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143623,1383925,1383925,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143629,1386957,1386957,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143661,1395058,1395058,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143662,1395557,1395557,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143665,1396012,1396012,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143666,1396131,1396131,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143709,1398937,1398937,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143711,1399177,1399177,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143720,1436678,1436678,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143724,1501309,1501309,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143726,1501700,1501700,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143731,1502905,1502905,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143734,1503297,1503297,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143738,1504620,1504620,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143740,1506270,1506270,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143744,1507835,1507835,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143824,1510813,1510813,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143867,1511646,1511646,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143869,1512446,1512446,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143875,1513876,1513876,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143883,1517070,1517070,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143885,1517824,1517824,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143889,1518254,1518254,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143895,1522957,1522957,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
143949,1526475,1526475,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144084,1537655,1537655,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144085,1539403,1539403,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144092,1545958,1545958,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144094,1548111,1548111,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144096,1549080,1549080,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144100,1550023,1550023,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144101,1550557,1550557,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144102,1551099,1551099,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144104,1551803,1551803,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144105,1551860,1551860,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144110,1555120,1555120,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144113,1558242,1558242,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144115,1559684,1559684,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144166,1560171,1560171,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144167,1560278,1560278,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144169,1560524,1560524,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144173,1567198,1567198,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144176,1580747,1580747,NA,8576,NA,NA,NA,NA,NA,2006-12-17,2099-12-31,NA
144452,1596977,1596977,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144459,1636780,1636780,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144468,1703069,1703069,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144471,1703687,1703687,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144475,1705674,1705674,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144476,1707164,1707164,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144477,1707687,1707687,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144482,1709170,1709170,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144483,1710281,1710281,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144491,1712889,1712889,NA,8576,NA,NA,NA,NA,NA,2007-12-30,2099-12-31,NA
144492,1713332,1713332,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144496,1714277,1714277,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144499,1715117,1715117,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144503,1716903,1716903,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144505,1717240,1717240,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144506,1717327,1717327,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144508,1717963,1717963,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144656,1734104,1734104,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144658,1735947,1735947,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144660,1736887,1736887,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144666,1738521,1738521,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144670,1741122,1741122,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144671,1741309,1741309,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144672,1742253,1742253,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144673,1742432,1742432,NA,8576,NA,NA,NA,NA,NA,2005-11-13,2099-12-31,NA
144676,1746114,1746114,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144678,1746940,1746940,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144682,1748921,1748921,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144683,1748975,1748975,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144684,1749008,1749008,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144690,1750500,1750500,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144694,1754994,1754994,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144698,1756831,1756831,NA,8576,NA,NA,NA,NA,NA,2006-11-19,2099-12-31,NA
144889,1759842,1759842,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144902,1771162,1771162,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144908,1776684,1776684,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144909,1777087,1777087,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144912,1777806,1777806,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144921,1784444,1784444,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144924,1786617,1786617,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144925,1786621,1786621,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144935,1790812,1790812,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144944,1797513,1797513,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144946,1799139,1799139,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144949,1836241,1836241,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144952,1836430,1836430,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
144961,19000537,19000537,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145028,19003953,19003953,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145052,19004724,19004724,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145057,19005046,19005046,NA,8576,NA,NA,NA,NA,NA,2007-12-30,2099-12-31,NA
145076,19006186,19006186,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145077,19006410,19006410,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145081,19006692,19006692,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145100,19007572,19007572,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145112,19008009,19008009,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145123,19008339,19008339,NA,8510,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145153,19009540,19009540,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145173,19010309,19010309,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145210,19011035,19011035,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145237,19011331,19011331,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145254,19011773,19011773,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145303,19012598,19012598,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145451,19015726,19015726,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145501,19017742,19017742,NA,8576,NA,NA,NA,NA,NA,2009-03-01,2099-12-31,NA
145507,19018013,19018013,NA,8576,NA,NA,NA,NA,NA,2005-11-13,2099-12-31,NA
145537,19018419,19018419,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145558,19018544,19018544,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145589,19019122,19019122,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145614,19020994,19020994,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145668,19024728,19024728,NA,8576,NA,NA,NA,NA,NA,2006-11-19,2099-12-31,NA
145670,19024770,19024770,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145727,19027362,19027362,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145816,19033354,19033354,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145842,19035577,19035577,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
145845,19035631,19035631,NA,8576,NA,NA,NA,NA,NA,1970-01-01,2099-12-31,NA
